index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
556,2016,"54,000 kms",First Owner,Diesel,Manual,Hyderabad,7.85 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Red,5 Speed,,,,,,12.36 Seconds,5,4,4,DOHC,CRDi
557,2014,"1,00,000 kms",First Owner,Diesel,Automatic,Hyderabad,7.85 Lakh*,Volkswagen,16.96 kmpl,1968 CC,138.1bhp,4200rpm,5,Brown,6 Speed,,,,,,,4,4,4,,CRDi
558,2018,"42,000 kms",First Owner,Diesel,Manual,Hyderabad,7.85 Lakh*,Tata,21.5 kmpl,1497 CC,108.5 bhp,,5,VERMONT RED,6 Speed,,,,,,,,,,,
559,2016,"89,000 kms",First Owner,Diesel,Manual,Hyderabad,7.9 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5 bhp,,5,Grey,5 Speed,,,,,,,,,,,
560,2018,"69,000 kms",First Owner,Diesel,Manual,Hyderabad,7.9 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5,FWD,,,,,,5,4,4,DOHC,CRDi
561,2016,"85,000 kms",First Owner,Diesel,Manual,Hyderabad,7.9 Lakh*,Mahindra,17.45 kmpl,1493 CC,100 bhp,,7,White,5 Speed,,,,,,,,,,,
562,2018,"55,000 kms",First Owner,Diesel,Manual,Hyderabad,7.9 Lakh*,Maruti,26.59 kmpl,1248 CC,74 bhp,,5,Silver,5 Speed,,,,,,,,,,,
563,2019,"33,000 kms",First Owner,Diesel,Manual,Hyderabad,7.95 Lakh*,Renault,19.87 kmpl,1461 CC,83.8 bhp,,5,Blue,5 speed,FWD,,,,,,,,,,
564,2018,"36,238 kms",First Owner,Petrol,Automatic,Hyderabad,7.95 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
565,2017,"1,26,300 kms",First Owner,Diesel,Automatic,Hyderabad,7.95 Lakh*,Skoda,21.72 kmpl,1498 CC,108.6bhp,4000rpm,5,Red,7 Speed,FWD,,,,,11.41 Seconds,4,4,4,DOHC,Direct Injection
566,2015,"68,521 kms",First Owner,Diesel,Manual,Hyderabad,7.95 Lakh*,Maruti,24.2 kmpl,1498 CC,93.87 bhp,,7,Grey,6 Speed,FWD,,,,,,,,,,
567,2013,"88,000 kms",First Owner,Diesel,Manual,Hyderabad,7.99 Lakh*,Hyundai,14.66 kmpl,2199 CC,194.3bhp,3800rpm,7,White,6 Speed,FWD,,Ventilated Disc,Solid Disc,182km/hr,11.8 seconds,5,4,4,DOHC,Common Rail Direct Injection
568,2008,"1,31,000 kms",First Owner,Petrol,Automatic,Hyderabad,7.99 Lakh*,BMW,11.5 kmpl,2497 CC,218 ," 6,500 (PS",5,White,6 Speed,,,,,210 kmph,8.5 seconds,5,6,4,,
569,2008,"80,000 kms",First Owner,Diesel,Automatic,Hyderabad,7.99 Lakh*,Mercedes-Benz,14.84 kmpl,2143 CC,170bhp,3000-4200rpm,5,White,7 Speed,RWD,,Ventilated Disc,Solid Disc,228km/hr,8.5 seconds,4,4,4,,Direct Injection
570,2019,"40,000 kms",First Owner,Diesel,Manual,Hyderabad,8 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.76bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDI
571,2011,"1,79,459 kms",First Owner,Diesel,Manual,Hyderabad,8 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Silver,5 Speed,,,,,151 kmph,17.5 seconds,5,4,4,DOHC,CRDI
572,2017,"36,000 kms",First Owner,Diesel,Manual,Hyderabad,8.2 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
573,2018,"13,583 kms",First Owner,Petrol,Manual,Hyderabad,8.2 Lakh*,Honda,18.6 kmpl,1199 CC,88.76 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
574,2017,"45,000 kms",First Owner,Diesel,Manual,Hyderabad,8.2 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5 bhp,,5,White,5 Speed,,,,,,,,,,,
575,2016,"63,384 kms",First Owner,Petrol,Manual,Hyderabad,8.2 Lakh*,Honda,17.8 kmpl,1497 CC,117.3bhp,6600rpm,5,White,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
576,2017,"88,600 kms",First Owner,Diesel,Manual,Hyderabad,8.2 Lakh*,Skoda,21.13 kmpl,1498 CC,108.6bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
577,2016,"89,208 kms",First Owner,Diesel,Manual,Hyderabad,8.22 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,,,,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
578,2018,"36,321 kms",First Owner,Diesel,Manual,Hyderabad,8.25 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.73 bhp,,5,White,6 Speed,,,,,,,,,,,
579,2018,"17,000 kms",First Owner,Petrol,Automatic,Hyderabad,8.25 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,Grey,CVT,FWD,,,,,,,,,,
580,2017,"43,000 kms",First Owner,Diesel,Manual,Hyderabad,8.25 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,Blue,6 Speed,,,,,,13.25 Seconds,5,4,4,DOHC,CDI
581,2018,"90,000 kms",First Owner,Diesel,Manual,Hyderabad,8.25 Lakh*,Skoda,21.13 kmpl,1498 CC,108.6bhp,4000rpm,5,Carbon Steel,5 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
582,2018,"46,000 kms",First Owner,Diesel,Automatic,Hyderabad,8.3 Lakh*,Honda,23.8 kmpl,1498 CC,78.9 bhp,,5,Silver,5 Speed,,,,,,,,,,,
583,2018,"81,581 kms",First Owner,Diesel,Manual,Hyderabad,8.4 Lakh*,Maruti,28.09 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,,,,,190 kmph,15 Seconds,4,4,4,DOHC,CRDI
584,2018,"35,013 kms",First Owner,Diesel,Manual,Hyderabad,8.41 Lakh*,Nissan,22.71 kmpl,1461 CC,84.8bhp,3750rpm,5,White,5 Speed,,,,,175 Kmph,15 Seconds,4,4,2,SOHC,Common Rail
585,2006,"79,000 kms",First Owner,Diesel,Automatic,Hyderabad,8.45 Lakh*,Mercedes-Benz,11.0 kmpl,2987 CC,198.5,"4,000 (PS",5,Silver,7 Speed,RWD,,Ventilated Disc,Solid Disc,248 kmph,8.7 seconds,4,6,4,DOHC,SEFI
586,2012,"1,27,000 kms",First Owner,Diesel,Manual,Hyderabad,8.45 Lakh*,Toyota,12.99 kmpl,2494 CC,100bhp,3600rpm,7,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,Common Rail
587,2016,"91,500 kms",First Owner,Diesel,Automatic,Hyderabad,8.45 Lakh*,Hyundai,19.08 kmpl,1582 CC,126.2bhp,4000rpm,5,White,4 Speed,FWD,,,,,,4,4,4,DOHC,CRDi
588,2019,"12,000 kms",First Owner,Petrol,Manual,Hyderabad,8.45 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Orange,5 Speed,FWD,,,,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
589,2016,"97,000 kms",First Owner,Diesel,Manual,Hyderabad,8.45 Lakh*,Maruti,24.52 kmpl,1248 CC,88.5bhp,4000rpm,7,White,5 Speed,,,,,,,5,4,4,DOHC,CRDI
590,2007,"1,00,000 kms",Second Owner,Petrol,Automatic,Hyderabad,8.49 Lakh*,BMW,8.77 kmpl,4395 CC,402bhp,5500rpm,5,Green,6 Speed,,,,,,5.3 seconds,4,8,4,,
591,2019,"45,501 kms",First Owner,Petrol,Manual,Hyderabad,8.5 Lakh*,Hyundai,17.19 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
592,2020,"33,568 kms",First Owner,Petrol,Automatic,Hyderabad,8.5 Lakh*,Volkswagen,16.47 kmpl,999 CC,108.62bhp,5000-5500rpm,5,Grey,6 Speed,FWD,,,,,,,3,4,DOHC,TSI
593,2013,"83,413 kms",First Owner,Diesel,Manual,Hyderabad,8.5 Lakh*,Mahindra,12.83 kmpl,2696 CC,162bhp,4000rpm,7,White,5 Speed,4WD,,,,,,5,5,4,DOHC,CRDi
594,2011,"88,000 kms",First Owner,Diesel,Automatic,Hyderabad,8.5 Lakh*,BMW,17.05 kmpl,1995 CC,184bhp,4000rpm,5,Black,8-Speed,RWD,,,,,,5,4,4,,CRDi
595,2017,"54,000 kms",First Owner,Diesel,Manual,Hyderabad,8.55 Lakh*,Maruti,28.09 kmpl,1248 CC,88.50bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
596,2018,"70,499 kms",First Owner,Diesel,Manual,Hyderabad,8.6 Lakh*,Honda,25.5 kmpl,1498 CC,98.6bhp,3600rpm,5,Orange,6 Speed,,,,,,,5,4,4,DOHC,CRDi
597,2018,"84,000 kms",First Owner,Diesel,Manual,Hyderabad,8.7 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Red,5 Speed,,,,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
598,2019,"72,000 kms",First Owner,Diesel,Manual,Hyderabad,8.75 Lakh*,Maruti,27.39 kmpl,1248 CC,74 bhp,,5,Blue,5 Speed,FWD,,,,,,,,,,
599,2017,"39,000 kms",Second Owner,Diesel,Manual,Hyderabad,8.82 Lakh*,Maruti,25.1 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,13.42 Seconds,5,4,4,DOHC,DDIS
600,2019,"39,000 kms",First Owner,Diesel,Manual,Hyderabad,8.85 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,Orange,6 Speed,,,,,,13.25 Seconds,5,4,4,DOHC,CDI
601,2017,"91,700 kms",First Owner,Diesel,Manual,Hyderabad,8.85 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
602,2018,"76,000 kms",First Owner,Diesel,Manual,Hyderabad,8.9 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50bhp,4000rpm,7,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
603,2020,"43,000 kms",First Owner,Petrol,Manual,Hyderabad,8.9 Lakh*,Maruti,18.55 kmpl,1462 CC,103.26 bhp,,5,Grey,5,2WD,,,,,,,,,,
604,2015,"1,19,181 kms",First Owner,Diesel,Manual,Hyderabad,8.9 Lakh*,Tata,14.1 kmpl,2179 CC,148bhp,4000rpm,7,White,5 Speed,RWD,,,,,,5,4,4,DOHC,CRDi
605,2018,"89,120 kms",First Owner,Diesel,Manual,Hyderabad,8.95 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,,,,,,,5,4,4,DOHC,CRDi
606,2017,"49,000 kms",First Owner,Petrol,Automatic,Hyderabad,8.95 Lakh*,Honda,15.4 kmpl,1497 CC,117.3bhp,6600rpm,7,Brown,CVT,FWD,,,,,,5,4,4,SOHC,
607,2013,"90,321 kms",First Owner,Diesel,Manual,Hyderabad,8.95 Lakh*,Toyota,12.99 kmpl,2494 CC,100bhp,3600rpm,8,Silver,5 Speed,FWD,,,,,,5,4,4,DOHC,Common Rail
608,2011,"90,000 kms",First Owner,Diesel,Automatic,Hyderabad,8.99 Lakh*,Volvo,13.5 kmpl,2400 CC,215bhp,4000rpm,5,Blue,6 Speed Geartronic,All Wheel Drive,,,,,,5,5,4,,
609,2017,"60,000 kms",First Owner,Diesel,Manual,Hyderabad,8.99 Lakh*,Maruti,23.65 kmpl,1248 CC,88.5 bhp,,5,Blue,5 Speed,FWD,,,,,,,,,,
610,2017,"32,939 kms",First Owner,Petrol,Manual,Hyderabad,9 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3bhp,6300rpm,5,White,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
611,2018,"57,000 kms",First Owner,Diesel,Manual,Hyderabad,9.25 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
612,2018,"17,500 kms",First Owner,Petrol,Manual,Hyderabad,9.25 Lakh*,Honda,17.4 kmpl,1497 CC,117.6bhp,6600rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
613,2009,"47,450 kms",First Owner,Diesel,Manual,Hyderabad,9.25 Lakh*,Mercedes-Benz,15.0 kmpl,2148 CC,null,,5,White,,,Power,,,,,,4,4,null,null
614,2019,"29,900 kms",First Owner,Petrol,Automatic,Hyderabad,9.25 Lakh*,Hyundai,17.0 kmpl,1591 CC,121.3bhp,6400rpm,5,Black,6 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
615,2017,"60,000 kms",First Owner,Diesel,Manual,Hyderabad,9.3 Lakh*,Maruti,23.65 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,null
616,2010,"1,80,000 kms",Third Owner,Diesel,Manual,Hyderabad,9.3 Lakh*,Toyota,11.5 kmpl,2982 CC,171 PS , 3600 rpm,7,White,5 Speed,4WD,,,,,,5,4,4,DOHC,Common-Rail type
617,2017,"61,321 kms",First Owner,Diesel,Manual,Hyderabad,9.4 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Maroon,5 Speed,FWD,,Ventilated Disc,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
618,2018,"37,000 kms",First Owner,Diesel,Manual,Hyderabad,9.45 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,Grey,6 Speed,FWD,,,,,13.25 Seconds,5,4,4,DOHC,CDI
619,2018,"57,821 kms",First Owner,Diesel,Manual,Hyderabad,9.5 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
620,2017,"81,281 kms",First Owner,Diesel,Manual,Hyderabad,9.5 Lakh*,Hyundai,22.1 kmpl,1396 CC,88.7bhp,4000rpm,5,White,6 Speed,,,,,,,5,4,4,DOHC,CRDi
621,2018,"47,000 kms",First Owner,Diesel,Manual,Hyderabad,9.5 Lakh*,Mahindra,16.55 kmpl,2498 CC,105bhp,3800rpm,6,Black,5 Speed,,,,,,,3,4,4,DOHC,Common Rail
622,2018,"46,000 kms",First Owner,Diesel,Manual,Hyderabad,9.5 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Red,5 Speed,,,,,,,5,4,4,DOHC,CRDi
623,2017,"55,000 kms",First Owner,Diesel,Manual,Hyderabad,9.5 Lakh*,Honda,26.0 kmpl,1498 CC,98.6bhp,3600rpm,5,Silver,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
624,2019,"10,000 kms",First Owner,Petrol,Manual,Hyderabad,9.5 Lakh*,Maruti,19.01 kmpl,1462 CC,103.2bhp,6000rpm,6,,5-Speed,FWD,,,,,,,4,4,,
625,2019,"46,883 kms",First Owner,Diesel,Manual,Hyderabad,9.55 Lakh*,Ford,21.7 kmpl,1498 CC,98.96bhp,3750rpm,5,Grey,5 Speed,FWD,,,,,,,4,4,SOHC,Direct Injection
626,2019,"55,000 kms",First Owner,Diesel,Manual,Hyderabad,9.65 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
627,2019,"8,700 kms",First Owner,Petrol,Automatic,Hyderabad,9.75 Lakh*,Maruti,17.99 kmpl,1462 CC,103.2bhp,6000rpm,6,White,4-Speed,FWD,,,,,,,4,4,,
628,2011,"98,045 kms",First Owner,Diesel,Automatic,Hyderabad,9.8 Lakh*,Volvo,16.0 kmpl,2400 CC,215bhp,4000rpm,5,White,6 Speed,FWD,,,,,7.8 Seconds,4,5,5,DOHC,CRDI
629,2012,"1,46,256 kms",First Owner,Diesel,Automatic,Hyderabad,9.8 Lakh*,Volvo,18.5 kmpl,1985 CC,163 bhp,,5,White,Six Speed Gearbox,All Wheel Drive,,,,,,,,,,
630,2021,"2,400 kms",First Owner,Petrol,Manual,Hyderabad,9.8 Lakh*,Kia,18.2 kmpl,998 CC,118.36bhp,6000rpm,5,Black,6 Speed iMT,FWD,,,,,,,3,4,,GDi
631,2017,"38,000 kms",First Owner,Diesel,Automatic,Hyderabad,9.85 Lakh*,Renault,19.6 kmpl,1461 CC,108.45 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
632,2016,"83,590 kms",First Owner,Diesel,Manual,Hyderabad,9.9 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Silver,6 Speed,AWD,,,,,,5,4,4,DOHC,Direct Injection
633,2020,"5,000 kms",First Owner,Diesel,Manual,Hyderabad,9.94 Lakh*,Hyundai,23.7 kmpl,1493 CC,98.6bhp,4000rpm,5,,6-Speed,FWD,,,,,,5,4,4,,CRDi
634,2015,"1,14,000 kms",First Owner,Diesel,Automatic,Hyderabad,9.95 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
635,2018,"1,94,000 kms",First Owner,Diesel,Manual,Hyderabad,9.99 Lakh*,Tata,14.1 kmpl,2179 CC,153.86bhp,4000rpm,7,White,5 Speed,4WD,,,,,12.8 Seconds,5,4,4,DOHC,CRDi
636,2012,"1,07,000 kms",First Owner,Diesel,Automatic,Hyderabad,9.99 Lakh*,Volvo,18.5 kmpl,1985 CC,163bhp,3500rpm,5,White,Six Speed Gearbox,All Wheel Drive,,,,,,4,5,4,,
637,2019,"69,771 kms",First Owner,Diesel,Automatic,Hyderabad,10 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,,,,,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
638,2018,"70,180 kms",First Owner,Diesel,Manual,Hyderabad,10 Lakh*,Maruti,25.1 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,DDIS
639,2020,"32,000 kms",First Owner,Petrol,Manual,Hyderabad,10.05 Lakh*,Maruti,19.01 kmpl,1462 CC,103.2bhp,6000rpm,6,White,5-Speed,FWD,,,,,,,4,4,,
640,2019,"51,369 kms",First Owner,Diesel,Automatic,Hyderabad,10.25 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,12.36 Seconds,5,4,4,DOHC,CRDi
641,2015,"1,14,000 kms",First Owner,Diesel,Manual,Hyderabad,10.25 Lakh*,Hyundai,20.5 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
642,2019,"71,750 kms",First Owner,Diesel,Manual,Hyderabad,10.25 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
643,2019,"38,910 kms",First Owner,Diesel,Manual,Hyderabad,10.45 Lakh*,Volkswagen,22.27 kmpl,1498 CC,108.6bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,DOHC,CRDI
644,2013,"74,200 kms",First Owner,Diesel,Automatic,Hyderabad,10.49 Lakh*,Mercedes-Benz,14.8 kmpl,2143 CC,120.7bhp,5000rpm,5,White,7 Speed,FWD,,,,190km/hr,10.2 Seconds,5,4,4,null,MPFI
645,2018,"13,400 kms",First Owner,Petrol,Manual,Hyderabad,10.49 Lakh*,Toyota,17.1 kmpl,1496 CC,105.5bhp,6000rpm,5,Silver,6 Speed,FWD,,,,,,,4,4,DOHC,EFI
646,2018,"49,000 kms",First Owner,Diesel,Automatic,Hyderabad,10.5 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
647,2007,"52,487 kms",First Owner,Diesel,Automatic,Hyderabad,10.5 Lakh*,Mercedes-Benz,11.0 kmpl,2987 CC,198.5,"4,000 (PS",5,Black,7 Speed,RWD,,,Solid Disc,248 kmph,8.7 seconds,4,6,4,DOHC,SEFI
648,2015,"1,20,000 kms",Second Owner,Diesel,Manual,Hyderabad,10.5 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,,6 Speed,FWD,,,,,10 Seconds,5,4,4,DOHC,Direct Injection
649,2016,"66,212 kms",First Owner,Diesel,Manual,Hyderabad,10.5 Lakh*,Hyundai,19.67 kmpl,1582 CC,126.2bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
650,2014,"1,78,000 kms",First Owner,Diesel,Manual,Hyderabad,10.5 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,8,Grey,5 Speed,RWD,,,,,,,4,4,DOHC,Common Rail
651,2018,"18,000 kms",First Owner,Petrol,Automatic,Hyderabad,10.5 Lakh*,Maruti,20.28 kmpl,1462 CC,103.25bhp,6000rpm,5,Grey,4 Speed,FWD,,,,,,,4,4,DOHC,MPFI
652,2018,"47,000 kms",First Owner,Diesel,Automatic,Hyderabad,10.5 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Silver,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
653,2018,"23,000 kms",First Owner,Petrol,Automatic,Hyderabad,10.5 Lakh*,Toyota,17.8 kmpl,1496 CC,105.5bhp,6000rpm,5,White,7 Speed CVT,,,,,,,,4,4,DOHC,EFI
654,2020,"31,463 kms",First Owner,Petrol,Manual,Hyderabad,10.59 Lakh*,Maruti,18.55 kmpl,1462 CC,103.26bhp,6000rpm,5,Pearl Arctic White,5,2WD,,,,,,,4,4,,
655,2014,"2,63,780 kms",First Owner,Diesel,Manual,Hyderabad,10.65 Lakh*,Toyota,12.99 kmpl,2494 CC,100.57bhp,3600rpm,8,Golden,5 Speed,,,,,,,5,4,4,DOHC,CRDI
656,2019,"45,000 kms",First Owner,Diesel,Manual,Hyderabad,10.7 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Silver,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
657,2015,"81,421 kms",First Owner,Diesel,Automatic,Hyderabad,10.75 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,Black,6 Speed,FWD,,,,,10.5 Seconds,5,4,4,DOHC,CRDi
658,2012,"1,00,000 kms",First Owner,Diesel,Automatic,Hyderabad,10.75 Lakh*,BMW,15.06 kmpl,1995 CC,177bhp,4000rpm,5,Black,Automatic Transmission,,,,,,,5,4,4,,
659,2020,"27,000 kms",First Owner,Petrol,Manual,Hyderabad,10.8 Lakh*,New,18.97 kmpl,999 CC,108.62bhp,5000-5500rpm,5,White,6 Speed,FWD,,,,,,,3,4,DOHC,Direct Injection
660,2019,"46,857 kms",First Owner,Diesel,Automatic,Hyderabad,10.8 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Red,5 Speed,FWD,,,,,12.36 Seconds,5,4,4,DOHC,CRDi
661,2014,"1,27,321 kms",First Owner,Petrol,Automatic,Hyderabad,10.8 Lakh*,Honda,12.0 kmpl,2354 CC,187.4bhp,7000rpm,5,Black,5 Speed,,,,,,,5,4,4,DOHC,PGM-FI (Programmed Fuel Injection)
662,2011,"85,321 kms",First Owner,Diesel,Automatic,Hyderabad,10.85 Lakh*,BMW,16.07 kmpl,1995 CC,181bhp,4000rpm,5,Black,6 Speed,,,,,,,4,4,4,null,CRDI
663,2018,"13,305 kms",First Owner,Petrol,Automatic,Hyderabad,10.9 Lakh*,Honda,16.0 kmpl,1497 CC,117.3bhp,6600rpm,7,Golden Brown,CVT,FWD,,,,,,5,4,4,SOHC,null
664,2014,"1,60,321 kms",First Owner,Diesel,Manual,Hyderabad,11 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,7,Grey,5 Speed,RWD,,,,,,5,4,4,DOHC,CRDi
665,2015,"72,227 kms",First Owner,Diesel,Manual,Hyderabad,11 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Orange,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
666,2014,"1,70,000 kms",First Owner,Diesel,Manual,Hyderabad,11 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,8,Grey,5 Speed,RWD,,,,,,,4,4,DOHC,Common Rail
667,2021,"10,000 kms",First Owner,Diesel,Automatic,Hyderabad,11.25 Lakh*,Tata,21.5 kmpl,1497 CC,108.50bhp,4000rpm,5,Grey,6 Speed,,,,,,,5,4,4,DOHC,CRDI
668,2015,"72,563 kms",First Owner,Diesel,Automatic,Hyderabad,11.25 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
669,2020,"50,000 kms",First Owner,Diesel,Manual,Hyderabad,11.3 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
670,2019,"49,000 kms",First Owner,Diesel,Manual,Hyderabad,11.5 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,12.36 Seconds,5,4,4,DOHC,CRDi
671,2018,"63,000 kms",First Owner,Diesel,Manual,Hyderabad,11.75 Lakh*,Tata,17.6 kmpl,2179 CC,153.86bhp,4000,7,Silver,6 Speed,AWD,,,,,,,4,4,DOHC,CRDi
672,2011,"85,000 kms",First Owner,Diesel,Manual,Hyderabad,11.75 Lakh*,Toyota,11.5 kmpl,2982 CC,171 PS , 3600 rpm,7,Grey,5 Speed,4WD,,,,,,5,4,4,DOHC,Common-Rail type
673,2017,"69,000 kms",First Owner,Diesel,Automatic,Hyderabad,11.8 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
674,2011,"1,92,142 kms",First Owner,Diesel,Manual,Hyderabad,11.8 Lakh*,Toyota,11.5 kmpl,2982 CC,171 PS , 3600 rpm,7,Black,5 Speed,4WD,,,Leading-Trailing Drum,176 Kmph,9.6 Seconds,5,4,4,DOHC,Common-Rail type
675,2016,"61,000 kms",First Owner,Diesel,Automatic,Hyderabad,11.9 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
676,2018,"75,680 kms",First Owner,Diesel,Manual,Hyderabad,11.95 Lakh*,Mahindra,15.1 kmpl,2179 CC,152.87bhp,3750rpm,7,Silver,6 Speed,,,,,,,5,4,4,DOHC,Direct Injection
677,2020,"40,005 kms",First Owner,Diesel,Manual,Hyderabad,11.95 Lakh*,Hyundai,22.0 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
