index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
1222,2019,"22,800 kms",First Owner,Diesel,Manual,Bangalore,23.9 Lakh*,Jeep,16.3 kmpl,1956 CC,170.63 bhp,,5,Red,6 Speed,4X4,,,,,,,,,,
1223,2016,"59,000 kms",First Owner,Petrol,Automatic,Bangalore,24 Lakh*,Skoda,14.67 kmpl,1798 CC,177.46bhp,5100-6200rpm,5,White,7 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1224,2014,"60,683 kms",Second Owner,Diesel,Automatic,Bangalore,24 Lakh*,Mercedes-Benz,13.0 kmpl,2143 CC,204bhp,4200rpm,5,White,7 Speed,RWD,,Disc,Disc,242km/hr,7.5 Seconds,4,4,4,,CRDI
1225,2009,"39,000 kms",First Owner,Diesel,Automatic,Bangalore,24.5 Lakh*,Mercedes-Benz,13.0 kmpl,2987 CC,210,4000 (PS,5,Brown,7 Speed,,Power,Ventilated Disc,Ventilated Disc,250 kmph,7.5 seconds,4,6,4,DOHC,CRDI
1226,2015,"66,000 kms",Second Owner,Diesel,Automatic,Bangalore,24.95 Lakh*,Audi,17.68 kmpl,1968 CC,174.33bhp,3750-4200rpm,5,White,8 Speed,,,,,222 Kmph,8.2 Seconds,4,4,4,DOHC,CRDI
1227,2014,"60,000 kms",First Owner,Diesel,Automatic,Bangalore,25 Lakh*,BMW,17.09 kmpl,1995 CC,218 bhp,,5,Grey,8 Speed Sport,RWD,,,,,,,,,,
1228,2015,"22,000 kms",First Owner,Diesel,Automatic,Bangalore,25 Lakh*,Mercedes-Benz,17.9 kmpl,2143 CC,136bhp,3600-4400rpm,5,Grey,7 Speed,FWD,,,,,,4,4,4,DOHC,CRDi
1229,2015,"66,000 kms",Second Owner,Diesel,Automatic,Bangalore,25 Lakh*,Audi,18.53 kmpl,1968 CC,187.74bhp,3800-4200rpm,5,White,7 Speed,,Power,Ventilated Disc,Ventilated Disc,232 Kmph,8.4 Seconds,4,4,4,DOHC,CRDI
1230,2014,"48,879 kms",First Owner,Diesel,Automatic,Bangalore,25 Lakh*,Mercedes-Benz,13.0 kmpl,2143 CC,201.1bhp,4200rpm,5,Black,7 Speed,RWD,,Disc,Disc,242 kmph,7.5 Seconds,4,4,4,DOHC,Direct Injection
1231,2021,"3,639 kms",First Owner,Diesel,Automatic,Bangalore,25.45 Lakh*,Tata,14.08 kmpl,1956 CC,167.62bhp,3750rpm,7,Grey,6 Speed,FWD,,,Disc,,,5,4,4,,
1232,2016,"40,786 kms",First Owner,Diesel,Automatic,Bangalore,25.75 Lakh*,Audi,15.73 kmpl,1968 CC,174.33bhp,4200rpm,5,White,7-Speed S-Tronic,,,Ventilated Disc,Drum,212 Kmph,8.2 Seconds,5,4,4,DOHC,CRDI
1233,2013,"81,000 kms",Second Owner,Diesel,Automatic,Bangalore,25.75 Lakh*,Land,12.7 kmpl,2179 CC,187.7bhp,5200pm,5,White,9 Speed,4WD,,,,195 Kmph,8.5 Seconds,5,4,4,,
1234,2009,"67,000 kms",First Owner,Diesel,Automatic,Bangalore,26 Lakh*,BMW,11.2 kmpl,2993 CC,241bhp,4000rpm,4,Maroon,6-Speed,,Power,Ventilated Disc,Ventilated Disc,210km/hr,8.0 seconds,2,6,4,,CRDI
1235,2016,"40,000 kms",First Owner,Diesel,Automatic,Bangalore,26 Lakh*,Audi,15.73 kmpl,1968 CC,174.33bhp,4200rpm,5,White,7-Speed S-Tronic,AWD,,,,,,5,4,4,DOHC,CRDI
1236,2015,"36,000 kms",First Owner,Diesel,Automatic,Bangalore,26.5 Lakh*,Mercedes-Benz,14.84 kmpl,2143 CC,170bhp,3000-4200rpm,5,White,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,228km/hr,8.5 seconds,4,4,4,,Direct Injection
1237,2014,"48,000 kms",First Owner,Diesel,Automatic,Bangalore,26.5 Lakh*,Mercedes-Benz,13.0 kmpl,2143 CC,204 bhp,,5,Black,7 Speed,RWD,,,,,,,,,,
1238,2017,"58,000 kms",First Owner,Diesel,Automatic,Bangalore,27.45 Lakh*,Audi,15.73 kmpl,1968 CC,174.33 bhp,,5,Blue,7-Speed S-Tronic,,,,,,,,,,,
1239,2016,"88,000 kms",First Owner,Diesel,Automatic,Bangalore,27.45 Lakh*,Audi,12.19 kmpl,2967 CC,236bhp,4000-4400rpm,5,White,7 Speed S tronic,Permanent all-wheel drive quattro,,,Ventilated Disc,225km/hr,7.9 Seconds,4,6,4,,
1240,2017,"19,450 kms",Second Owner,Diesel,Automatic,Bangalore,27.45 Lakh*,Mini,20.7 kmpl,1496 CC,113.98bhp,4000rpm,4,Blue,6 Speed,2WD,,,Disc,204 Kmph,9.2 Seconds,3,3,4,,MPFi
1241,2013,"1,35,000 kms",Second Owner,Diesel,Automatic,Bangalore,27.5 Lakh*,Land,12.7 kmpl,2179 CC,187.7bhp,5200pm,5,Blue,9 Speed,4WD,,Disc,Disc,195 Kmph,8.5 Seconds,5,4,4,,
1242,2018,"50,000 kms",First Owner,Diesel,Automatic,Bangalore,27.5 Lakh*,Volkswagen,16.65 kmpl,1968 CC,141 bhp,,5,Black,7 Speed,AWD,,,,,,,,,,
1243,2017,"58,000 kms",First Owner,Diesel,Automatic,Bangalore,27.5 Lakh*,Audi,15.17 kmpl,1968 CC,181bhp,3500-4000rpm,5,Blue,7-Speed S-Tronic,AWD,,,,,7.9 Seconds,5,4,4,DOHC,CRDI
1244,2018,"43,000 kms",First Owner,Diesel,Automatic,Bangalore,27.75 Lakh*,Audi,20.38 kmpl,1968 CC,143bhp,3500-4000rpm,5,White,6 Speed,FWD,,,,,,4,4,4,DOHC,CRDi
1245,2016,"60,000 kms",First Owner,Diesel,Automatic,Bangalore,27.75 Lakh*,Ford,10.91 kmpl,3198 CC,197bhp,3000rpm,7,Black,6 Speed,4WD,,,,,,5,4,4,DOHC,TDCi
1246,2015,"66,000 kms",First Owner,Diesel,Automatic,Bangalore,28 Lakh*,Mercedes-Benz,19.27 kmpl,2143 CC,170 bhp,,5,Silver,7 Speed,RWD,,,,,,,,,,
1247,2012,"83,000 kms",Second Owner,Petrol,Automatic,Bangalore,28 Lakh*,Land,22.8 kmpl,4999 CC,503bhp,6000-6500rpm,5,White,6-Speed,4WD,,,,,,5,8,4,,
1248,2017,"51,883 kms",First Owner,Diesel,Automatic,Bangalore,28.49 Lakh*,Audi,15.17 kmpl,1968 CC,181 bhp,,5,Silver,7-Speed S-Tronic,AWD,,,,,,,,,,
1249,2017,"49,000 kms",First Owner,Diesel,Manual,Bangalore,28.5 Lakh*,Audi,17.32 kmpl,1968 CC,138.13bhp,4200rpm,5,White,6 Speed,FWD,,,,,9.9 Seconds,5,4,4,DOHC,CRDI
1250,2013,"88,000 kms",Second Owner,Diesel,Automatic,Bangalore,28.5 Lakh*,Audi,12.07 kmpl,2967 CC,241.4bhp,3800-4400rpm,7,White,8 Speed Tiptronic,,,Ventilated Disc,Ventilated Disc,215 Kmph,7.8 Seconds,5,6,4,DOHC,CRDI
1251,2017,"45,000 kms",First Owner,Diesel,Automatic,Bangalore,28.5 Lakh*,Ford,10.91 kmpl,3198 CC,197bhp,3000rpm,7,White,6 Speed,4WD,,,,160.2 kmph,10.86 Seconds,5,4,4,DOHC,TDCi
1252,2016,"88,153 kms",First Owner,Diesel,Automatic,Bangalore,28.5 Lakh*,Audi,13.22 kmpl,2967 CC,241.4bhp,4000-4500rpm,5,White,7 Speed,,,Ventilated Disc,Disc,225 Kmph,6.5 Seconds,5,6,4,DOHC,CRDI
1253,2017,"32,928 kms",Second Owner,Diesel,Automatic,Bangalore,28.5 Lakh*,Mercedes-Benz,17.9 kmpl,2143 CC,136bhp,3600-4400rpm,5,Red,7 Speed,2WD,,Disc,Disc,205 Kmph,9.9 Seconds,5,4,4,DOHC,CRDi
1254,2017,"68,000 kms",Second Owner,Diesel,Automatic,Bangalore,28.5 Lakh*,BMW,20.68 kmpl,1995 CC,188bhp,4000rpm,5,Blue,8 Speed,FWD,,,Disc,222 Kmph,7.8 Seconds,5,4,4,DOHC,CRDi
1255,2017,"40,120 kms",First Owner,Petrol,Automatic,Bangalore,28.85 Lakh*,BMW,15.71 kmpl,1998 CC,189 bhp,,5,Brown,7 Speed,FWD,,,,,,,,,,
1256,2018,"51,000 kms",First Owner,Diesel,Automatic,Bangalore,29 Lakh*,Mercedes-Benz,17.9 kmpl,2143 CC,136bhp,3600-4400rpm,5,Red,7 Speed,2WD,,,,,,5,4,4,DOHC,CRDi
1257,2017,"20,000 kms",First Owner,Diesel,Automatic,Bangalore,29 Lakh*,Mercedes-Benz,17.9 kmpl,2143 CC,136 bhp,,5,Brown,7 Speed,2WD,,,,,,,,,,
1258,2017,"55,000 kms",First Owner,Diesel,Automatic,Bangalore,29 Lakh*,Mercedes-Benz,17.9 kmpl,2143 CC,170bhp,3400-4000rpm,5,Red,7 Speed,AWD,,,,,,5,4,4,DOHC,CRDi
1259,2017,"51,000 kms",Second Owner,Diesel,Automatic,Bangalore,29 Lakh*,Mercedes-Benz,12.6 kmpl,1950 CC,194bhp,3800rpm,5,Grey,9 Speed,RWD,,,,,,4,4,4,DOHC,CRDi
1260,2017,"40,000 kms",First Owner,Diesel,Automatic,Bangalore,29 Lakh*,BMW,22.69 kmpl,1995 CC,190 bhp,,5,White,8 Speed,RWD,,,,,,,,,,
1261,2017,"88,564 kms",First Owner,Diesel,Automatic,Bangalore,29.25 Lakh*,Toyota,12.9 kmpl,2755 CC,174.5bhp,3400rpm,7,Silver,6 Speed,RWD,,,,,,5,4,4,DOHC,Direct Injection
1262,2017,"49,000 kms",First Owner,Diesel,Automatic,Bangalore,29.5 Lakh*,Mercedes-Benz,19.27 kmpl,2143 CC,170bhp,3000-4200rpm,5,White,7 Speed,RWD,,,Disc,233 Kmph,7.4 Seconds,4,4,4,DOHC,CRDi
1263,2018,"30,000 kms",Second Owner,Diesel,Automatic,Bangalore,29.5 Lakh*,Ford,12.62 kmpl,2198 CC,158bhp,3200rpm,7,White,6 Speed,FWD,,Disc,Disc,,,5,4,4,DOHC,TDCi
1264,2016,"26,000 kms",Second Owner,Diesel,Automatic,Bangalore,29.75 Lakh*,Mercedes-Benz,13.0 kmpl,2143 CC,204bhp,4200rpm,5,Brown,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,242 Kmph,7.5 Seconds,4,4,4,DOHC,CRDI
1265,2018,"28,000 kms",First Owner,Petrol,Automatic,Bangalore,29.75 Lakh*,Audi,16.9 kmpl,1395 CC,147.51bhp,5000-6000rpm,5,Silver,6 Speed,FWD,,,Disc,204 Kmph,8.9 Seconds,5,4,4,DOHC,MPFi
1266,2016,"30,000 kms",First Owner,Diesel,Automatic,Bangalore,29.75 Lakh*,BMW,18.12 kmpl,1995 CC,190bhp,4000rpm,5,Grey,8 Speed,RWD,,,,,7.7 Seconds,4,4,4,DOHC,CRDi
1267,2017,"55,000 kms",Second Owner,Diesel,Automatic,Bangalore,29.85 Lakh*,Mercedes-Benz,19.27 kmpl,2143 CC,170bhp,3000-4200rpm,5,Grey,7 Speed,RWD,,,,233 Kmph,7.4 Seconds,4,4,4,DOHC,CRDi
1268,2017,"33,000 kms",Second Owner,Petrol,Automatic,Bangalore,30 Lakh*,Jaguar,13.6 kmpl,1999 CC,197.13bhp,4500-6000rpm,5,White,8 Speed,RWD,,,,230 kmph,7.7 Seconds,4,4,4,DOHC,null
1269,2014,"41,362 kms",Third Owner,Petrol,Automatic,Bangalore,30 Lakh*,Mercedes-Benz,15.04 kmpl,1991 CC,360bhp,6000rpm,5,Red,7 Speed,AWD,,,Disc,250 Kmph,4.6 Seconds,4,4,4,DOHC,Direct Injection
1270,2016,"88,000 kms",First Owner,Diesel,Automatic,Bangalore,30 Lakh*,Audi,13.22 kmpl,2967 CC,241.4bhp,4000-4500rpm,5,White,7 Speed,,,,,225 Kmph,6.5 Seconds,5,6,4,DOHC,CRDI
1271,2018,"55,000 kms",First Owner,Diesel,Automatic,Bangalore,30.9 Lakh*,Audi,15.17 kmpl,1968 CC,181bhp,3500-4000rpm,5,Blue,7-Speed S-Tronic,AWD,,,,,,5,4,4,DOHC,CRDI
1272,2013,"61,876 kms",Third Owner,Diesel,Automatic,Bangalore,31 Lakh*,Land,14.7 kmpl,2993 CC,241.4bhp,4000rpm,6,Black,6 Speed,,,Disc,Disc,193km/hr,9.3 Seconds,5,6,4,,Direct Injection
