index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
772,2014,"47,000 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Nissan,16.95 kmpl,1498 CC,97.7 bhp,,5,Grey,5 Speed,,,,,,,,,,,
773,2017,"16,000 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Tata,23.84 kmpl,1199 CC,84 bhp,,5,White,5 Speed,,,,,,,,,,,
774,2008,"95,000 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Toyota,12.99 kmpl,2494 CC,100bhp,3600rpm,7,White,5 Speed,FWD,,,,,,,4,4,DOHC,Common Rail
775,2017,"22,275 kms",First Owner,Petrol,Automatic,Mumbai,4.25 Lakh*,Maruti,20.51 kmpl,998 CC,67bhp,6000rpm,5,Blue,5 Speed,,,,,,,5,3,4,DOHC,null
776,2012,"71,400 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5,FWD,,Disc,Drum,,,5,4,4,DOHC,CRDi
777,2015,"14,130 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Honda,18.0 kmpl,1198 CC,86.7bhp,6000rpm,5,Silver,5 Speed,,,,,,,4,4,4,SOHC,
778,2012,"84,081 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3 bhp,,5,MET ECRU BEIGE,5 Speed,FWD,,,,,,,,,,
779,2013,"74,000 kms",Second Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,Brown,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDI
780,2017,"31,654 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Tata,23.84 kmpl,1199 CC,84 bhp,,5,Orange,5 Speed,FWD,,,,,,,,,,
781,2017,"38,500 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Maruti,20.89 kmpl,1197 CC,81.80bhp,6000rpm,5,Grey,5 Speed,,,Disc,Drum,,,5,4,4,SOHC,MPFI
782,2016,"27,872 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Maruti,25.24 kmpl,998 CC,65.71bhp,5500rpm,5,Grey,5-Speed,,Electric,Ventilated Disc,Drum,,,5,3,4,,
783,2016,"65,000 kms",Second Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Hyundai,25.4 kmpl,1186 CC,73.97bhp,4000rpm,5,White,5 Speed,,,Disc,Drum,156 Kmph,,4,3,4,DOHC,CRDI
784,2012,"72,000 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Maruti,28.4 kmpl,1248 CC,74 bhp,,5,Blue,5,,,,,,,,,,,
785,2014,"70,000 kms",Second Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Nissan,22.71 kmpl,1461 CC,84.8bhp,3750rpm,5,Silver,5 Speed,FWD,,Disc,Drum,175 Kmph,15 Seconds,4,4,2,SOHC,Common Rail
786,2016,"25,596 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Maruti,23.95 kmpl,998 CC,67.05 bhp,,5,Granite Grey,5 Speed,,,,,,,,,,,
787,2013,"86,000 kms",First Owner,Petrol,Automatic,Mumbai,4.25 Lakh*,Honda,15.6 kmpl,1497 CC,116.3bhp,6600rpm,5,Silver,5 Speed AT+ Paddle Shifters,FWD,Power,Disc,Drum,,,4,4,4,SOHC,EFI(Electronic Fuel Injection)
788,2016,"82,900 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Maruti,27.62 kmpl,793 CC,47bhp,3500rpm,5,Silver,5 Speed,,Power,Ventilated Disc,Drum,130 Kmph,21.9 Seconds,5,2,4,SOHC,CRDi
789,2013,"46,000 kms",First Owner,Petrol,Manual,Mumbai,4.25 Lakh*,Volkswagen,16.47 kmpl,1198 CC,74bhp,5400rpm,5,White,5 Speed,FWD,Power,Disc,Drum,165 kmph,14.2 Seconds,5,3,4,DOHC,MPFI
790,2016,"60,000 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Ford,25.83 kmpl,1498 CC,99bhp,3750rpm,5,White,5 Speed,FWD,EPAS,Ventilated Disc,Drum,170 Kmph,11.6 Seconds,5,4,2,SOHC,Common Rail
791,2018,"6,673 kms",First Owner,CNG,Manual,Mumbai,4.25 Lakh*,Maruti,33.44 km/kg,796 CC,40.3 bhp,,4,Red,5 Speed,,,,,,,,,,,
792,2018,"50,000 kms",Second Owner,CNG,Manual,Mumbai,4.25 Lakh*,Maruti,26.2 km/kg,998 CC,58.2bhp,6200rpm,5,Blue,5 Speed,FWD,,,,,,4,3,4,,MPFI
793,2013,"1,02,500 kms",Third Owner,Diesel,Automatic,Mumbai,4 Lakh*,Mahindra,11.18 kmpl,2696 CC,184 bhp,,7,Silver,5 Speed,AWD,,,,,,,,,,
794,2017,"1,44,000 kms",First Owner,Diesel,Manual,Mumbai,4.25 Lakh*,Tata,27.28 kmpl,1047 CC,69bhp,4000rpm,5,White,5 Speed,,,Disc,Drum,150 kmph,16.29 seconds,5,3,4,DOHC,CRDi
795,2011,"55,212 kms",Second Owner,Diesel,Automatic,Mumbai,4.25 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32bhp,4000rpm,5,White,4 Speed,FWD,,Disc,Disc,190km/hr,10.62 Seconds,4,4,4,DOHC,CRDI
796,2012,"60,443 kms",First Owner,Diesel,Manual,Mumbai,4.29 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32bhp,4000rpm,5,Grey,6 Speed,FWD,,Disc,Disc,190km/hr,10.62 Seconds,4,4,4,DOHC,CRDI
797,2014,"67,731 kms",First Owner,Petrol,Manual,Mumbai,4.29 Lakh*,Hyundai,18.9 kmpl,1197 CC,82 bhp,,5,Blue,5 Speed,FWD,,,,,,,,,,
798,2013,"75,000 kms",First Owner,Diesel,Manual,Mumbai,4.3 Lakh*,Toyota,23.59 kmpl,1364 CC,null,,5,White,,,Power,,,,,,4,4,null,null
799,2013,"71,000 kms",Second Owner,Diesel,Manual,Mumbai,4.3 Lakh*,Maruti,23.4 kmpl,1248 CC,74 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
800,2015,"30,000 kms",First Owner,Petrol,Manual,Mumbai,4.3 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
801,2018,"8,000 kms",First Owner,Petrol,Automatic,Mumbai,4.3 Lakh*,Maruti,23.95 kmpl,998 CC,67.1bhp,6000rpm,5,Silver,5 Speed,,Power,Ventilated Disc,Drum,145 Kmph,13.3 Seconds,5,3,4,DOHC,MPFi
802,2014,"60,000 kms",Second Owner,Diesel,Manual,Mumbai,4.31 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,Red,5,,,Disc,Drum,,,5,4,4,null,CRDi
803,2012,"89,000 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Renault,20.46 kmpl,1461 CC,83.8bhp,3750rpm,5,Maroon,5 speed,FWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
804,2013,"85,000 kms",Second Owner,Petrol,Automatic,Mumbai,4.35 Lakh*,Honda,13.1 kmpl,1799 CC,132 bhp,,5,Silver,5 Speed,,,,,,,,,,,
805,2013,"65,000 kms",Second Owner,Petrol,Automatic,Mumbai,4.35 Lakh*,Skoda,14.3 kmpl,1598 CC,103.5bhp,5250rpm,5,Golden,6 Speed,FWD,,Disc,Drum,,,4,4,4,DOHC,MPFI
806,2015,"46,000 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Hyundai,24.4 kmpl,1120 CC,71 bhp,,5,Maroon,5 Speed,,,,,,,,,,,
807,2016,"19,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Tata,23.84 kmpl,1199 CC,84 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
808,2015,"46,000 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Hyundai,24.4 kmpl,1120 CC,71 bhp,,5,Red,5 Speed,,,,,,,,,,,
809,2011,"71,595 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Mahindra,12.05 kmpl,2179 CC,120bhp,4000rpm,8,Green,5 Speed,2 WD,,,Drum,,,5,4,4,,CRDI
810,2016,"84,992 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Maruti,27.62 kmpl,793 CC,47bhp,3500rpm,5,Silver,5 Speed,,,,Drum,130 Kmph,21.9 Seconds,5,2,4,SOHC,CRDi
811,2013,"65,338 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Honda,25.8 kmpl,1498 CC,98.6bhp,3600rpm,5,Red,5 Speed,,Power,Disc,Drum,170 Kmph,17 Seconds,4,4,4,DOHC,
812,2018,"33,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Nissan,19.49 kmpl,1198 CC,67.04 bhp,,5,Blue,5 Speed,,,,,,,,,,,
813,2014,"54,196 kms",Second Owner,Petrol,Automatic,Mumbai,4.35 Lakh*,Honda,15.5 kmpl,1198 CC,86.7bhp,6000rpm,5,Red,5 Speed,,,Disc,Drum,160 Kmph,15 Seconds,4,4,4,SOHC,
814,2015,"48,056 kms",Second Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Honda,18.0 kmpl,1198 CC,86.7 bhp,,5,White,5 Speed,,,,,,,,,,,
815,2014,"56,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Honda,18.0 kmpl,1198 CC,86.7 bhp,,5,White,5 Speed,,,,,,,,,,,
816,2011,"72,000 kms",Second Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Mahindra,14.0 kmpl,2523 CC,75 bhp,,8,White,5 Speed,FWD,,,,,,,,,,
817,2015,"47,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Maruti,20.4 kmpl,1197 CC,83.11 bhp,,5,White,5 Speed,,,,,,,,,,,
818,2015,"47,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Maruti,20.4 kmpl,1197 CC,83.11bhp,6000rpm,5,White,5 Speed,,,,Drum,165 Kmph,12.6 Seconds,5,4,4,DOHC,MPFI
819,2016,"7,000 kms",First Owner,Petrol,Automatic,Mumbai,4.35 Lakh*,Maruti,20.51 kmpl,998 CC,67bhp,6000rpm,5,Brown,5 Speed,,Power,Ventilated Disc,Drum,152 kmph,18.6 Seconds,5,3,4,DOHC,null
820,2015,"27,870 kms",First Owner,Petrol,Automatic,Mumbai,4.35 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Blue,5 Speed,,,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
821,2014,"4,900 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Honda,19.4 kmpl,1198 CC,86.8bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,,,5,4,4,SOHC,PGM - Fi
822,2012,"74,000 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Honda,16.8 kmpl,1497 CC,116.4bhp,6600rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,,,4,4,4,SOHC,EFI (Electronic Fuel Injection)
823,2013,"82,000 kms",First Owner,Diesel,Manual,Mumbai,4.35 Lakh*,Skoda,17.0 kmpl,1896 CC,105PS ,4000rpm,5,White,5 Speed,,Power,Disc,Disc,,,4,4,4,SOHC,Direct Injection
824,2014,"35,500 kms",First Owner,Petrol,Manual,Mumbai,4.35 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5,,,,Drum,,12.71s,5,4,4,DOHC,MPFi
825,2013,"55,000 kms",First Owner,Petrol,Manual,Mumbai,4.4 Lakh*,Honda,16.8 kmpl,1497 CC,116.3bhp,6600rpm,5,White,5 Speed,FWD,,,Drum,,,4,4,4,SOHC,EFI(Electronic Fuel Injection)
826,2014,"20,669 kms",First Owner,Petrol,Manual,Mumbai,4.4 Lakh*,Volkswagen,16.47 kmpl,1198 CC,74bhp,5400rpm,5,Red,5 Speed,FWD,,Disc,Drum,165 kmph,14.2 Seconds,5,3,4,DOHC,MPFI
827,2013,"65,000 kms",Second Owner,Diesel,Manual,Mumbai,4.4 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,Grey,6 Speed,AWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
828,2017,"16,000 kms",First Owner,CNG,Manual,Mumbai,4.4 Lakh*,Maruti,26.6 km/kg,998 CC,58.16bhp,6200rpm,5,,5 Speed,FWD,,Ventilated Disc,Drum,137 kmph,15.9 Seconds,5,3,4,DOHC,null
829,2015,"50,432 kms",First Owner,Petrol,Manual,Mumbai,4.44 Lakh*,Maruti,18.6 kmpl,1197 CC,85.8 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
830,2016,"18,361 kms",First Owner,Petrol,Automatic,Mumbai,4.44 Lakh*,Maruti,20.51 kmpl,998 CC,67bhp,6000rpm,5,Silver,5 Speed,,Power,Ventilated Disc,Drum,152 kmph,18.6 Seconds,5,3,4,DOHC,null
831,2016,"21,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Tata,23.84 kmpl,1199 CC,84bhp,6000rpm,5,Blue,5 Speed,FWD,,,,,,5,3,4,DOHC,MPFi
832,2013,"70,200 kms",First Owner,Petrol,Automatic,Mumbai,4.45 Lakh*,Skoda,14.3 kmpl,1598 CC,103.52bhp,5250rpm,5,White,6 Speed,FWD,Power,Disc,Drum,186 Kmph,12.1 Seconds,4,4,4,DOHC,MPFI
833,2013,"76,000 kms",Second Owner,Diesel,Manual,Mumbai,4.45 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,White,6 Speed,FWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
834,2015,"22,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
835,2013,"19,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Maruti,19.1 kmpl,1197 CC,85.8bhp,6000rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,169 kmph,12.6 Seconds,4,4,4,,MPFI
836,2011,"1,02,000 kms",Second Owner,Diesel,Automatic,Mumbai,4.45 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32bhp,4000rpm,5,White,4 Speed,FWD,Power,Disc,Disc,190km/hr,10.62 Seconds,4,4,4,DOHC,CRDI
837,2013,"46,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
838,2013,"56,551 kms",First Owner,Diesel,Manual,Mumbai,4.45 Lakh*,Renault,20.45 kmpl,1461 CC,83.8bhp,3750rpm,5,Red,5 speed,FWD,,,,,,5,4,4,DOHC,CRDI
839,2016,"7,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86 bhp,,5,Blue,5 Speed,,,,,,,,,,,
840,2013,"64,000 kms",First Owner,Diesel,Manual,Mumbai,4.45 Lakh*,Mahindra,16.5 kmpl,1493 CC,70bhp,3600rpm,7,White,5 Speed,,,Disc,Drum,117 Kmph,30.3 Seconds,5,4,4,SOHC,CRDi
841,2017,"76,150 kms",First Owner,CNG,Manual,Mumbai,4.45 Lakh*,Maruti,33.54 km/kg,998 CC,67.04 bhp,,5,Blue,5 Speed,,,,,,,,,,,
842,2018,"24,000 kms",First Owner,Petrol,Manual,Mumbai,4.45 Lakh*,Tata,23.84 kmpl,1199 CC,84 bhp,,5,Orange,5 Speed,,,,,,,,,,,
843,2016,"70,000 kms",First Owner,Diesel,Manual,Mumbai,4.49 Lakh*,Volkswagen,20.14 kmpl,1498 CC,88.8bhp,4200rpm,5,Red,5 Speed,,,,Drum,163 Kmph,16.1 Seconds,5,4,4,DOHC,Direct Injection
844,2012,"95,320 kms",Second Owner,Diesel,Manual,Mumbai,4.49 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,Red,6 Speed,AWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
845,2017,"48,000 kms",First Owner,Diesel,Manual,Mumbai,4.49 Lakh*,Tata,27.28 kmpl,1047 CC,69bhp,4000rpm,5,Red,5 Speed,FWD,,Disc,Drum,150 kmph,16.29 seconds,5,3,4,DOHC,CRDi
846,2014,"38,000 kms",First Owner,Petrol,Manual,Mumbai,4.5 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Maroon,5 Speed,FWD,,,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
847,2008,"47,123 kms",First Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Mercedes-Benz,15.8 kmpl,2148 CC,170 ," 3,700 (PS",5,Brown,6 Speed,,Power,Ventilated Disc,Solid Disc,228 kmph,8.5 seconds,4,4,0,,
848,2013,"55,000 kms",Second Owner,Diesel,Automatic,Mumbai,4.5 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32 bhp,,5,Silver,4 Speed,FWD,,,,,,,,,,
849,2016,"89,681 kms",First Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Volkswagen,20.14 kmpl,1498 CC,88.8bhp,4200rpm,5,Red,5 Speed,,,Disc,Drum,163 Kmph,16.1 Seconds,5,4,4,DOHC,Direct Injection
850,2013,"39,950 kms",First Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Hyundai,21.9 kmpl,1396 CC,88.76bhp,4000rpm,5,Blue,6 Speed,FWD,Power,Disc,Disc,,,5,4,4,DOHC,CRDI
851,2009,"1,20,000 kms",Second Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Toyota,12.8 kmpl,2494 CC,102 bhp,,8,White,5 Speed,,,,,,,,,,,
852,2014,"1,02,227 kms",First Owner,Petrol,Manual,Mumbai,4.5 Lakh*,Volkswagen,16.47 kmpl,1198 CC,74 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
853,2016,"58,000 kms",First Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Mahindra,25.32 kmpl,1198 CC,77 bhp,,6,Grey,5 Speed,FWD,,,,,,,,,,
854,2015,"45,000 kms",Second Owner,Petrol,Automatic,Mumbai,4.5 Lakh*,Nissan,17.97 kmpl,1498 CC,99.6bhp,5600rpm,5,Silver,5 Speed,,Power,Disc,Drum,165 Kmph,13 Seconds,4,4,4,DOHC,EFI
855,2014,"21,500 kms",First Owner,Petrol,Manual,Mumbai,4.5 Lakh*,Maruti,18.6 kmpl,1197 CC,85.8 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
856,2020,"1,429 kms",First Owner,Petrol,Manual,Mumbai,4.5 Lakh*,Renault,22.3 kmpl,799 CC,53.26bhp,5600rpm,5,Silver,5 Speed,,,Disc,Drum,,16 Seconds,5,3,4,DOHC,MPFi
857,2016,"23,660 kms",First Owner,Petrol,Manual,Mumbai,4.5 Lakh*,Volkswagen,16.2 kmpl,1199 CC,74 bhp,,5,Grey,5 Speed,,,,,,,,,,,
858,2011,"1,20,000 kms",Second Owner,Diesel,Automatic,Mumbai,4.5 Lakh*,Mahindra,11.79 kmpl,2179 CC,120 bhp,,8,,6 Speed,4 WD,,,,,,,,,,
859,2017,"46,000 kms",First Owner,CNG,Manual,Mumbai,4.5 Lakh*,Maruti,21.94 km/kg,1196 CC,61.7 bhp,,5,Silver,5 Speed,,,,,,,,,,,
860,2016,"71,000 kms",First Owner,Diesel,Manual,Mumbai,4.5 Lakh*,Mahindra,16.5 kmpl,1493 CC,70 bhp,,7,White,5 Speed,,,,,,,,,,,
861,2013,"58,600 kms",First Owner,Petrol,Automatic,Mumbai,4.54 Lakh*,Honda,16.8 kmpl,1497 CC,116.4bhp,6600rpm,5,White,5 Speed AT+ Paddle Shifters,FWD,,Disc,Drum,,,4,4,4,SOHC,EFI (Electronic Fuel Injection)
862,2008,"1,37,000 kms",First Owner,Diesel,Manual,Mumbai,4.55 Lakh*,Toyota,11.4 kmpl,2494 CC,100.6bhp,3600rpm,8,Golden,5 Speed,,,Ventilated Disc,Drum,148.5km/hr,17.55 Seconds,5,4,4,DOHC,CRDI
863,2011,"83,448 kms",First Owner,Diesel,Manual,Mumbai,4.55 Lakh*,Mahindra,15.96 kmpl,2523 CC,63bhp,3200rpm,9,White,5 Speed,,,Disc,Drum,117 Kmph,30.3 Seconds,5,4,4,DOHC,Direct Injection
864,2014,"54,401 kms",First Owner,Petrol,Automatic,Mumbai,4.55 Lakh*,Hyundai,18.9 kmpl,1197 CC,82 bhp,,5,Red,4 Speed,FWD,,,,,,,,,,
865,2017,"22,000 kms",First Owner,Petrol,Automatic,Mumbai,4.55 Lakh*,Maruti,23.1 kmpl,998 CC,67.04 bhp,,5,Red,5 Speed,,,,,,,,,,,
866,2019,"26,000 kms",First Owner,Petrol,Manual,Mumbai,4.55 Lakh*,Maruti,21.7 kmpl,998 CC,67.05 bhp,,5,Blue,5-Speed,,,,,,,,,,,
867,2013,"86,000 kms",First Owner,Diesel,Manual,Mumbai,4.55 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,White,6 Speed,FWD,,,Drum,,,5,4,4,DOHC,CRDI
868,2017,"27,000 kms",First Owner,Petrol,Automatic,Mumbai,4.55 Lakh*,Maruti,23.1 kmpl,998 CC,67.04 bhp,,5,White,5 Speed,,,,,,,,,,,
869,2012,"65,154 kms",Second Owner,Petrol,Manual,Mumbai,4.55 Lakh*,Hyundai,17.1 kmpl,1591 CC,121.3bhp,6300rpm,5,White,5 Speed,FWD,,Disc,Disc,,,4,4,4,DOHC,MPFI
870,2012,"67,421 kms",First Owner,Petrol,Automatic,Mumbai,4.55 Lakh*,Maruti,18.5 kmpl,1197 CC,83.14 bhp,,5,Silver,4 Speed,,,,,,,,,,,
871,2017,"27,000 kms",First Owner,Petrol,Automatic,Mumbai,4.55 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,White,5 Speed,,,,,,15.05 Seconds,5,3,4,DOHC,MPFi
872,2013,"69,000 kms",Second Owner,Diesel,Manual,Mumbai,4.55 Lakh*,Hyundai,23.5 kmpl,1396 CC,88.7bhp,4000rpm,5,Black,6 Speed,FWD,Power,Disc,Disc,,,4,4,4,DOHC,CRDI
873,2016,"21,000 kms",First Owner,Diesel,Manual,Mumbai,4.56 Lakh*,Mahindra,25.32 kmpl,1198 CC,77bhp,3750rpm,6,Orange,5 Speed,FWD,,Disc,Drum,160 kmph,14.5 seconds,5,3,4,DOHC,CRDi
874,2013,"95,292 kms",First Owner,Diesel,Manual,Mumbai,4.6 Lakh*,Maruti,19.3 kmpl,1248 CC,73.9 bhp,,5,Grey,5 Speed,2 WD,,,,,,,,,,
875,2012,"1,00,000 kms",Second Owner,Diesel,Manual,Mumbai,4.6 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Black,6 Speed,AWD,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
876,2016,"22,962 kms",First Owner,Petrol,Automatic,Mumbai,4.6 Lakh*,Maruti,23.1 kmpl,998 CC,67.04 bhp,,5,Grey,5 Speed,,,,,,,,,,,
877,2008,"1,20,491 kms",First Owner,Diesel,Manual,Mumbai,4.6 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,7,Beige,5 Speed,RWD,Power,Ventilated Disc,Leading-Trailing Drum,155 Kmph,13.3 Seconds,5,4,4,DOHC,Common Rail
878,2016,"57,205 kms",First Owner,CNG,Manual,Mumbai,4.6 Lakh*,Maruti,31.79 km/kg,998 CC,58.2 bhp,,5,Glistening Grey,5 Speed,,,,,,,,,,,
879,2013,"33,000 kms",First Owner,Petrol,Automatic,Mumbai,4.65 Lakh*,Honda,16.5 kmpl,1198 CC,86.8bhp,6000rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,185 Kmph,16 Seconds,5,4,4,SOHC,PGM - Fi
880,2017,"33,000 kms",First Owner,Petrol,Manual,Mumbai,4.65 Lakh*,Maruti,20.51 kmpl,998 CC,67.04bhp,6200rpm,5,Blue,5 Speed,FWD,,Ventilated Disc,Drum,150 Kmph,15 Seconds,5,3,4,DOHC,MPFI
881,2012,"72,000 kms",First Owner,Diesel,Manual,Mumbai,4.65 Lakh*,Maruti,19.3 kmpl,1248 CC,73.9 bhp,,5,Golden,5 Speed,2 WD,,,,,,,,,,
882,2017,"42,000 kms",First Owner,Petrol,Automatic,Mumbai,4.65 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Red,5 Speed,,,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
883,2019,"17,150 kms",First Owner,Petrol,Manual,Mumbai,4.65 Lakh*,Maruti,15.37 kmpl,1196 CC,73bhp,6000rpm,5,White,5 Speed,,,,Drum,145 Kmph,15.7 Seconds,5,4,4,DOHC,MPFi
884,2014,"60,919 kms",First Owner,Diesel,Manual,Mumbai,4.65 Lakh*,Honda,25.8 kmpl,1498 CC,98.6bhp,3600rpm,5,Red,5 Speed,,Power,Disc,Drum,170 Kmph,17 Seconds,4,4,4,DOHC,
885,2012,"89,000 kms",Second Owner,Diesel,Manual,Mumbai,4.65 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,White,6 Speed,FWD,,,Drum,,,5,4,4,DOHC,CRDI
886,2014,"53,933 kms",Second Owner,Petrol,Manual,Mumbai,4.65 Lakh*,Renault,13.24 kmpl,1598 CC,102.57bhp,5850rpm,5,White,5 speed,FWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,MPFI
887,2009,"1,61,000 kms",First Owner,Diesel,Manual,Mumbai,4.65 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,8,Grey,5 Speed,,,,Leading-Trailing Drum,155 Kmph,13.3 Seconds,5,4,4,DOHC,Common Rail
888,2016,"29,703 kms",First Owner,Petrol,Automatic,Mumbai,4.65 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,White,5 Speed,,Power,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
889,2021,"7,000 kms",First Owner,Petrol,Manual,Mumbai,4.65 Lakh*,Maruti,16.11 kmpl,1196 CC,72.42bhp,6000rpm,5,White,5 Speed,,,Disc,Drum,,15.7 Seconds,5,4,4,DOHC,MPFi
890,2014,"41,230 kms",First Owner,Petrol,Manual,Mumbai,4.65 Lakh*,Maruti,19.1 kmpl,1197 CC,85.8 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
891,2013,"51,478 kms",Second Owner,Diesel,Manual,Mumbai,4.65 Lakh*,Ford,22.7 kmpl,1498 CC,89.84 bhp,,5,Silver,5 Speed,,,,,,,,,,,
892,2013,"60,000 kms",First Owner,Petrol,Automatic,Mumbai,4.65 Lakh*,Honda,16.8 kmpl,1497 CC,116.4bhp,6600rpm,5,White,5 Speed AT+ Paddle Shifters,FWD,,Disc,Drum,,,4,4,4,SOHC,EFI (Electronic Fuel Injection)
